Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1663977606.2652512,30,1663906146,0,GPS1_Frame,42.33707046508789,-71.09037780761719,11.399999618530273,327793.125,4689318.0,19,T
1663977607.2654216,31,1663906147,0,GPS1_Frame,42.337074279785156,-71.09038543701172,11.300000190734863,327792.3125,4689318.5,19,T
1663977608.26506,32,1663906148,0,GPS1_Frame,42.337074279785156,-71.09039306640625,11.199999809265137,327791.625,4689318.5,19,T
1663977609.2649336,33,1663906149,0,GPS1_Frame,42.33707809448242,-71.09040069580078,11.199999809265137,327790.9375,4689319.0,19,T
1663977610.2672703,34,1663906150,0,GPS1_Frame,42.33707809448242,-71.09040832519531,11.100000381469727,327790.125,4689319.0,19,T
1663977611.2668414,35,1663906151,0,GPS1_Frame,42.33707809448242,-71.09042358398438,11.100000381469727,327789.3125,4689319.0,19,T
1663977612.2671037,36,1663906152,0,GPS1_Frame,42.33707809448242,-71.0904312133789,11.100000381469727,327788.5,4689319.0,19,T
1663977613.2663856,37,1663906153,0,GPS1_Frame,42.33707809448242,-71.09044647216797,11.199999809265137,327787.53125,4689319.0,19,T
1663977614.2671204,38,1663906154,0,GPS1_Frame,42.33707809448242,-71.0904541015625,11.199999809265137,327786.5625,4689319.0,19,T
1663977615.264999,39,1663906155,0,GPS1_Frame,42.33707809448242,-71.09046173095703,11.100000381469727,327785.75,4689319.0,19,T
1663977616.2653382,40,1663906156,0,GPS1_Frame,42.33707809448242,-71.0904769897461,10.899999618530273,327784.78125,4689319.0,19,T
1663977617.266466,41,1663906157,0,GPS1_Frame,42.33707809448242,-71.09048461914062,10.699999809265137,327783.9375,4689319.0,19,T
1663977618.2669096,42,1663906158,0,GPS1_Frame,42.33707809448242,-71.09049987792969,10.600000381469727,327783.125,4689319.0,19,T
1663977619.283347,43,1663906159,0,GPS1_Frame,42.33707809448242,-71.09050750732422,10.5,327782.3125,4689319.0,19,T
1663977620.2635996,44,1663906160,0,GPS1_Frame,42.337074279785156,-71.09051513671875,10.399999618530273,327781.46875,4689319.0,19,T
1663977621.2638092,45,1663906161,0,GPS1_Frame,42.337074279785156,-71.09053039550781,10.399999618530273,327780.65625,4689319.0,19,T
1663977622.2654066,46,1663906162,0,GPS1_Frame,42.337074279785156,-71.09053802490234,10.300000190734863,327779.6875,4689318.5,19,T
1663977623.264648,47,1663906163,0,GPS1_Frame,42.33707046508789,-71.0905532836914,10.199999809265137,327778.71875,4689318.5,19,T
1663977624.2649698,48,1663906164,0,GPS1_Frame,42.337066650390625,-71.09056091308594,10.199999809265137,327777.75,4689318.0,19,T
1663977625.2779565,49,1663906165,0,GPS1_Frame,42.337066650390625,-71.09056854248047,10.100000381469727,327776.9375,4689318.0,19,T
1663977626.2653043,50,1663906166,0,GPS1_Frame,42.337066650390625,-71.09058380126953,10.100000381469727,327775.8125,4689318.0,19,T
1663977627.2643673,51,1663906167,0,GPS1_Frame,42.337066650390625,-71.09059143066406,10.0,327775.0,4689318.0,19,T
1663977628.2639003,52,1663906168,0,GPS1_Frame,42.337066650390625,-71.09060668945312,10.0,327774.03125,4689318.0,19,T
1663977629.2643564,53,1663906169,0,GPS1_Frame,42.337066650390625,-71.09061431884766,10.0,327773.34375,4689318.5,19,T
1663977630.2649,54,1663906170,0,GPS1_Frame,42.337066650390625,-71.09062957763672,10.0,327772.40625,4689318.5,19,T
1663977631.2651892,55,1663906171,0,GPS1_Frame,42.33707046508789,-71.09063720703125,10.0,327771.4375,4689318.5,19,T
1663977632.2655447,56,1663906172,0,GPS1_Frame,42.337066650390625,-71.09065246582031,10.100000381469727,327770.46875,4689318.5,19,T
1663977633.2652583,57,1663906173,0,GPS1_Frame,42.337066650390625,-71.09066772460938,10.399999618530273,327769.21875,4689318.0,19,T
1663977634.2656174,58,1663906174,0,GPS1_Frame,42.337066650390625,-71.0906753540039,10.600000381469727,327768.125,4689318.5,19,T
1663977635.2631664,59,1663906175,0,GPS1_Frame,42.337066650390625,-71.09069061279297,11.0,327767.03125,4689318.5,19,T
1663977636.263148,60,1663906176,0,GPS1_Frame,42.337066650390625,-71.09070587158203,11.199999809265137,327766.0625,4689318.5,19,T
1663977637.2642698,61,1663906177,0,GPS1_Frame,42.337066650390625,-71.09071350097656,11.5,327764.96875,4689318.5,19,T
1663977638.263725,62,1663906178,0,GPS1_Frame,42.33707046508789,-71.09072875976562,11.899999618530273,327763.875,4689318.5,19,T
1663977639.2631903,63,1663906179,0,GPS1_Frame,42.337066650390625,-71.09074401855469,12.0,327762.78125,4689318.5,19,T
1663977640.2637484,64,1663906180,0,GPS1_Frame,42.337066650390625,-71.09075164794922,11.899999618530273,327761.8125,4689318.5,19,T
1663977641.2633457,65,1663906181,0,GPS1_Frame,42.337066650390625,-71.09076690673828,11.5,327760.84375,4689318.5,19,T
1663977642.263406,66,1663906182,0,GPS1_Frame,42.33707046508789,-71.09078216552734,12.399999618530273,327759.5,4689319.0,19,T
1663977643.2625878,67,1663906183,0,GPS1_Frame,42.337066650390625,-71.0907974243164,12.699999809265137,327758.125,4689318.5,19,T
1663977644.263228,68,1663906184,0,GPS1_Frame,42.33707046508789,-71.0908203125,13.800000190734863,327756.625,4689319.0,19,T
1663977645.263435,69,1663906185,0,GPS1_Frame,42.337074279785156,-71.09083557128906,14.199999809265137,327755.375,4689319.5,19,T
1663977646.2639585,70,1663906186,0,GPS1_Frame,42.33707809448242,-71.09085083007812,15.0,327754.03125,4689320.0,19,T
1663977647.2640116,71,1663906187,0,GPS1_Frame,42.33707809448242,-71.09086608886719,15.199999809265137,327752.78125,4689320.0,19,T
1663977648.263911,72,1663906188,0,GPS1_Frame,42.33707809448242,-71.09088134765625,15.199999809265137,327751.5625,4689320.0,19,T
1663977649.2649698,73,1663906189,0,GPS1_Frame,42.33707809448242,-71.09088897705078,14.800000190734863,327750.71875,4689320.0,19,T
1663977650.2648082,74,1663906190,0,GPS1_Frame,42.33707809448242,-71.09089660644531,14.399999618530273,327750.03125,4689320.0,19,T
1663977651.2638278,75,1663906191,0,GPS1_Frame,42.33707809448242,-71.09091186523438,14.5,327748.9375,4689320.0,19,T
1663977652.2642996,76,1663906192,0,GPS1_Frame,42.33708190917969,-71.09092712402344,14.699999809265137,327747.84375,4689320.5,19,T
1663977653.2646458,77,1663906193,0,GPS1_Frame,42.33708572387695,-71.09093475341797,14.699999809265137,327747.03125,4689321.0,19,T
1663977654.265349,78,1663906194,0,GPS1_Frame,42.33708572387695,-71.09095001220703,14.5,327746.09375,4689321.0,19,T
1663977655.2655375,79,1663906195,0,GPS1_Frame,42.33708953857422,-71.09095764160156,14.300000190734863,327745.125,4689321.0,19,T
1663977656.2641697,80,1663906196,0,GPS1_Frame,42.33708953857422,-71.09097290039062,14.300000190734863,327744.15625,4689321.5,19,T
1663977657.26426,81,1663906197,0,GPS1_Frame,42.337093353271484,-71.09098052978516,14.300000190734863,327743.09375,4689322.0,19,T
1663977658.2644422,82,1663906198,0,GPS1_Frame,42.337093353271484,-71.09099578857422,14.199999809265137,327741.96875,4689322.0,19,T
1663977659.2628248,83,1663906199,0,GPS1_Frame,42.33709716796875,-71.09101104736328,14.199999809265137,327740.90625,4689322.5,19,T
1663977660.2641423,84,1663906140,0,GPS1_Frame,42.337100982666016,-71.09101867675781,14.199999809265137,327739.9375,4689322.5,19,T
1663977661.263229,85,1663906141,0,GPS1_Frame,42.33710479736328,-71.09103393554688,14.5,327739.0,4689323.0,19,T
1663977662.2637823,86,1663906142,0,GPS1_Frame,42.33710479736328,-71.0910415649414,14.600000381469727,327738.03125,4689323.5,19,T
1663977663.2631454,87,1663906143,0,GPS1_Frame,42.33710861206055,-71.09105682373047,15.0,327736.9375,4689323.5,19,T
1663977664.262208,88,1663906144,0,GPS1_Frame,42.33710861206055,-71.09107208251953,14.899999618530273,327735.96875,4689324.0,19,T
1663977665.2620187,89,1663906145,0,GPS1_Frame,42.33711242675781,-71.09107971191406,15.0,327734.875,4689324.0,19,T
1663977666.2634375,90,1663906146,0,GPS1_Frame,42.33711242675781,-71.09109497070312,15.199999809265137,327733.65625,4689324.0,19,T
1663977667.2648377,91,1663906147,0,GPS1_Frame,42.33711242675781,-71.09111022949219,15.100000381469727,327732.6875,4689324.0,19,T
1663977668.263047,92,1663906148,0,GPS1_Frame,42.33711242675781,-71.09111785888672,15.100000381469727,327731.75,4689324.5,19,T
1663977669.2638135,93,1663906149,0,GPS1_Frame,42.33711624145508,-71.09113311767578,15.0,327730.90625,4689324.5,19,T
